GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
002.3,ru.skorikov,Start,56,0,8,0,19,0,6,0,2,0
002.3,ru.skorikov,Time,45,0,4,0,13,0,4,0,2,0
002.3,ru.skorikov,CountChar,71,0,4,0,18,0,4,0,2,0
